1,58.802
1.002,56.393
1.004,53.947
1.006,52.173
1.008,53.019
1.01,54.519
1.012,60.302
1.014,59.871
1.016,57.489
1.018,57.977
1.02,57.639
1.022,57.664
1.024,55.955
1.026,52.127
1.028,54.165
1.03,58.372
1.032,57.606
1.034,58.855
1.036,60.904
1.038,59.37
1.04,62.1
1.042,65.47
1.044,64.352
1.046,63.81
1.048,62.461
1.05,64.623
1.052,66.869
1.054,64.987
1.056,62.39
1.058,59.672
1.06,61.051
1.062,62.836
1.064,56.824
1.066,55.48
1.068,59.734
1.07,63.612
1.072,63.968
1.074,62.108
1.076,59.92
1.078,62.595
1.08,65.951
1.082,67.328
1.084,68.555
1.086,69.076
1.088,62.734
1.09,57.328
1.092,60.325
1.094,64.507
1.096,64.652
1.098,63.301
1.1,64.065
1.102,63.854
1.104,65.211
1.106,67.071
1.108,62.607
1.11,60.793
1.112,63.811
1.114,69.083
1.116,70.09
1.118,68.867
1.12,68.808
1.122,69.205
1.124,70.853
1.126,70.209
1.128,69.759
1.13,70.99
1.132,72.726
1.134,70.041
1.136,68.594
1.138,70.479
1.14,71.113
1.142,70.31
1.144,73.53
1.146,72.502
1.148,68.89
1.15,68.244
1.152,66.463
1.154,67.358
1.156,74.758
1.158,75.761
1.16,72.917
1.162,73.77
1.164,71.543
1.166,70.184
1.168,73.861
1.17,76.37
1.172,74.727
1.174,77.005
1.176,77.804
1.178,73.474
1.18,74.18
1.182,75.508
1.184,74.931
1.186,75.955
1.188,77.811
1.19,78.97
1.192,77.406
1.194,75.679
1.196,74.703
1.198,74.989
1.2,73.024
1.202,73.829
1.204,74.943
1.206,77.306
1.208,76.552
1.21,76.048
1.212,78.523
1.214,81.863
1.216,81.995
1.218,78.991
1.22,76.235
1.222,77.441
1.224,79.658
1.226,83.094
1.228,82.438
1.23,80.516
1.232,82.139
1.234,82.233
1.236,79.11
1.238,78.674
1.24,78.548
1.242,78.95
1.244,81.115
1.246,83.966
1.248,83.285
1.25,80.372
1.252,77.686
1.254,76.01
1.256,79.257
1.258,83.378
1.26,86.422
1.262,87.044
1.264,85.817
