    57.9400    141.700    98.4000
  103
  0  -4    6.78146E-02
  0  -3  -0.781368
  0  -2    1.57024
  0  -1   -2.18476
  0  1   -2.18476
  0  2    1.57024
  0  3  -0.781368
  0  4    6.78146E-02
  0  5   0.378376
  0  6  -0.490140
  0  7   0.334035
  0  8   -6.17805E-02
  1  -4   -1.68328
  1  -3   0.625702
  1  -2    5.76598
  1  -1   -43.2105
  1  0  -100.0000
  1  1    38.6556
  1  2   -24.0448
  1  3    14.5212
  1  4   -7.08116
  1  5    1.64986
  1  6    1.54713
  1  7   -2.60810
  1  8    2.06830
  2  -4   -4.99149
  2  -3    8.27026
  2  -2   -7.68362
  2  -1   -67.9226
  2  0   -42.3838
  2  1    31.7151
  2  2   -25.0774
  2  3    18.2676
  2  4   -11.5938
  2  5    5.90693
  2  6   -1.84495
  2  7  -0.421126
  2  8    1.17607
  3  -4   0.913398
  3  -3   -6.37875
  3  -2    21.1773
  3  -1    42.9957
  3  0    2.59002
  3  1   -11.4410
  3  2    15.3959
  3  3   -16.0720
  3  4    14.1592
  3  5  -10.57212
  3  6    6.41095
  3  7   -2.69521
  3  8   0.104898
  4  -4    2.83645
  4  -3  -0.145159
  4  -2   -29.3878
  4  -1   -24.3125
  4  0    9.51734
  4  1   -1.06922
  4  2   -6.21672
  4  3    11.9346
  4  4   -15.2343
  4  5    15.6649
  4  6   -13.4566
  4  7    9.47987
  4  8   -4.96240
  5  -4    5.78719
  5  -3   -11.5785
  5  -2   -31.1768
  5  -1   -6.42794
  5  0    7.47070
  5  1   -5.45401
  5  2    1.84677
  5  3    2.22363
  5  4   -5.70167
  5  5    7.81414
  5  6   -8.24738
  5  7    7.17905
  5  8   -5.15550
  6  -4   0.305778
  6  -3   -2.72657
  6  -2   -2.87939
  6  -1   0.568378
  6  0   0.222485
  6  1  -0.614058
  6  2   0.662970
  6  3  -0.386774
  6  4  -0.140024
  6  5   0.779164
  6  6   -1.35849
  6  7    1.72051
  6  8   -1.77096
  7  -4   -2.83470
  7  -3   -12.9109
  7  -2   -4.88907
  7  -1    3.44089
  7  0   -1.72137
  7  1   -6.24859E-02
  7  2    1.43111
  7  3   -1.96693
  7  4    1.48953
  7  5  -0.132514
  7  6   -1.69413
  7  7    3.44071
  7  8   -4.60194
