-69.03	-22.658
70.42	-22.658
-68.33	-22.429
71.12	-22.429
-67.63	-22.091
71.81	-22.091
-66.93	-21.646
72.51	-21.646
-66.24	-21.098
73.21	-21.098
-65.54	-20.450
73.91	-20.450
-64.84	-19.707
74.60	-19.707
-64.14	-18.872
75.30	-18.872
-63.45	-17.953
76.00	-17.953
-62.75	-16.955
76.69	-16.955
-62.05	-15.885
77.39	-15.885
-61.36	-14.750
78.09	-14.750
-60.66	-13.556
78.79	-13.556
-59.96	-12.313
79.48	-12.313
-59.26	-11.029
80.18	-11.029
-58.57	-9.710
80.88	-9.710
-57.87	-8.367
81.58	-8.367
-57.17	-7.007
82.27	-7.007
-56.48	-5.639
82.97	-5.639
-55.78	-4.272
83.67	-4.272
-55.08	-2.914
84.36	-2.914
-54.38	-1.573
85.06	-1.573
-53.69	-0.258
85.76	-0.258
-52.99	1.024
86.46	1.024
-52.29	2.265
87.15	2.265
-51.59	3.459
87.85	3.459
-50.90	4.599
88.55	4.599
-50.20	5.678
89.24	5.678
-49.50	6.692
89.94	6.692
-48.81	7.634
90.64	7.634
-48.11	8.501
91.34	8.501
-47.41	9.289
92.03	9.289
-46.71	9.995
92.73	9.995
-46.02	10.616
93.43	10.616
-45.32	11.150
94.13	11.150
-44.62	11.597
94.82	11.597
-43.93	11.955
95.52	11.955
-43.23	12.226
96.22	12.226
-42.53	12.409
96.91	12.409
-41.83	12.507
97.61	12.507
-41.14	12.521
98.31	12.521
-40.44	12.455
99.01	12.455
-39.74	12.311
99.70	12.311
-39.04	12.093
100.40	12.093
-38.35	11.806
101.10	11.806
-37.65	11.455
101.79	11.455
-36.95	11.044
102.49	11.044
-36.26	10.579
103.19	10.579
-35.56	10.065
103.89	10.065
-34.86	9.510
104.58	9.510
-34.16	8.919
105.28	8.919
-33.47	8.298
105.98	8.298
-32.77	7.654
106.68	7.654
-32.07	6.993
107.37	6.993
-31.38	6.321
108.07	6.321
-30.68	5.646
108.77	5.646
-29.98	4.973
109.46	4.973
-29.28	4.307
110.16	4.307
-28.59	3.656
110.86	3.656
-27.89	3.024
111.56	3.024
-27.19	2.416
112.25	2.416
-26.49	1.837
112.95	1.837
-25.80	1.292
113.65	1.292
-25.10	0.784
114.34	0.784
-24.40	0.316
115.04	0.316
-23.71	-0.108
115.74	-0.108
-23.01	-0.486
116.44	-0.486
-22.31	-0.816
117.13	-0.816
-21.61	-1.097
117.83	-1.097
-20.92	-1.328
118.53	-1.328
-20.22	-1.508
119.23	-1.508
-19.52	-1.639
119.92	-1.639
-18.83	-1.720
120.62	-1.720
-18.13	-1.752
121.32	-1.752
-17.43	-1.739
122.01	-1.739
-16.73	-1.681
122.71	-1.681
-16.04	-1.581
123.41	-1.581
-15.34	-1.442
124.11	-1.442
-14.64	-1.268
124.80	-1.268
-13.94	-1.061
125.50	-1.061
-13.25	-0.827
126.20	-0.827
-12.55	-0.568
126.89	-0.568
-11.85	-0.290
127.59	-0.290
-11.16	0.004
128.29	0.004
-10.46	0.309
128.99	0.309
-9.76	0.620
129.68	0.620
-9.06	0.933
130.38	0.933
-8.37	1.244
131.08	1.244
-7.67	1.548
131.78	1.548
-6.97	1.841
132.47	1.841
-6.28	2.120
133.17	2.120
-5.58	2.379
133.87	2.379
-4.88	2.617
134.56	2.617
-4.18	2.830
135.26	2.830
-3.49	3.015
135.96	3.015
-2.79	3.169
136.66	3.169
-2.09	3.292
137.35	3.292
-1.39	3.380
138.05	3.380
-0.70	3.434
138.75	3.434
0.00	3.452
139.44	3.452
0.70	3.434
140.14	3.434
1.39	3.380
140.84	3.380
2.09	3.292
141.54	3.292
2.79	3.169
142.23	3.169
3.49	3.015
142.93	3.015
4.18	2.830
143.63	2.830
4.88	2.617
144.33	2.617
5.58	2.379
145.02	2.379
6.28	2.120
145.72	2.120
6.97	1.841
146.42	1.841
7.67	1.548
147.11	1.548
8.37	1.244
147.81	1.244
9.06	0.933
148.51	0.933
9.76	0.620
149.21	0.620
10.46	0.309
149.90	0.309
11.16	0.004
150.60	0.004
11.85	-0.290
151.30	-0.290
12.55	-0.568
151.99	-0.568
13.25	-0.827
152.69	-0.827
13.94	-1.061
153.39	-1.061
14.64	-1.268
154.09	-1.268
15.34	-1.442
154.78	-1.442
16.04	-1.581
155.48	-1.581
16.73	-1.681
156.18	-1.681
17.43	-1.739
156.88	-1.739
18.13	-1.752
157.57	-1.752
18.83	-1.720
158.27	-1.720
19.52	-1.639
158.97	-1.639
20.22	-1.508
159.66	-1.508
20.92	-1.328
160.36	-1.328
21.61	-1.097
161.06	-1.097
22.31	-0.816
161.76	-0.816
23.01	-0.486
162.45	-0.486
23.71	-0.108
163.15	-0.108
24.40	0.316
163.85	0.316
25.10	0.784
164.54	0.784
25.80	1.292
165.24	1.292
26.49	1.837
165.94	1.837
27.19	2.416
166.64	2.416
27.89	3.024
167.33	3.024
28.59	3.656
168.03	3.656
29.28	4.307
168.73	4.307
29.98	4.973
169.43	4.973
30.68	5.646
170.12	5.646
31.38	6.321
170.82	6.321
32.07	6.993
171.52	6.993
32.77	7.654
172.21	7.654
33.47	8.298
172.91	8.298
34.16	8.919
173.61	8.919
34.86	9.510
174.31	9.510
35.56	10.065
175.00	10.065
36.26	10.579
175.70	10.579
36.95	11.044
176.40	11.044
37.65	11.455
177.09	11.455
38.35	11.806
177.79	11.806
39.04	12.093
178.49	12.093
39.74	12.311
179.19	12.311
40.44	12.455
179.88	12.455
41.14	12.521
180.58	12.521
41.83	12.507
181.28	12.507
42.53	12.409
181.98	12.409
43.23	12.226
182.67	12.226
43.93	11.955
183.37	11.955
44.62	11.597
184.07	11.597
45.32	11.150
184.76	11.150
46.02	10.616
185.46	10.616
46.71	9.995
186.16	9.995
47.41	9.289
186.86	9.289
48.11	8.501
187.55	8.501
48.81	7.634
188.25	7.634
49.50	6.692
188.95	6.692
50.20	5.678
189.64	5.678
50.90	4.599
190.34	4.599
51.59	3.459
191.04	3.459
52.29	2.265
191.74	2.265
52.99	1.024
192.43	1.024
53.69	-0.258
193.13	-0.258
54.38	-1.573
193.83	-1.573
55.08	-2.914
194.53	-2.914
55.78	-4.272
195.22	-4.272
56.48	-5.639
195.92	-5.639
57.17	-7.007
196.62	-7.007
57.87	-8.367
197.31	-8.367
58.57	-9.710
198.01	-9.710
59.26	-11.029
198.71	-11.029
59.96	-12.313
199.41	-12.313
60.66	-13.556
200.10	-13.556
61.36	-14.750
200.80	-14.750
62.05	-15.885
201.50	-15.885
62.75	-16.955
202.19	-16.955
63.45	-17.953
202.89	-17.953
64.14	-18.872
203.59	-18.872
64.84	-19.707
204.29	-19.707
65.54	-20.450
204.98	-20.450
66.24	-21.098
205.68	-21.098
66.93	-21.646
206.38	-21.646
67.63	-22.091
207.08	-22.091
68.33	-22.429
207.77	-22.429
69.03	-22.658
208.47	-22.658
