-69.03	7.237
70.42	7.237
-68.33	7.289
71.12	7.289
-67.63	7.365
71.81	7.365
-66.93	7.464
72.51	7.464
-66.24	7.583
73.21	7.583
-65.54	7.721
73.91	7.721
-64.84	7.876
74.60	7.876
-64.14	8.044
75.30	8.044
-63.45	8.221
76.00	8.221
-62.75	8.405
76.69	8.405
-62.05	8.592
77.39	8.592
-61.36	8.778
78.09	8.778
-60.66	8.959
78.79	8.959
-59.96	9.130
79.48	9.130
-59.26	9.287
80.18	9.287
-58.57	9.426
80.88	9.426
-57.87	9.542
81.58	9.542
-57.17	9.632
82.27	9.632
-56.48	9.691
82.97	9.691
-55.78	9.714
83.67	9.714
-55.08	9.700
84.36	9.700
-54.38	9.642
85.06	9.642
-53.69	9.540
85.76	9.540
-52.99	9.389
86.46	9.389
-52.29	9.187
87.15	9.187
-51.59	8.933
87.85	8.933
-50.90	8.624
88.55	8.624
-50.20	8.259
89.24	8.259
-49.50	7.838
89.94	7.838
-48.81	7.360
90.64	7.360
-48.11	6.826
91.34	6.826
-47.41	6.237
92.03	6.237
-46.71	5.593
92.73	5.593
-46.02	4.898
93.43	4.898
-45.32	4.153
94.13	4.153
-44.62	3.361
94.82	3.361
-43.93	2.527
95.52	2.527
-43.23	1.653
96.22	1.653
-42.53	0.744
96.91	0.744
-41.83	-0.194
97.61	-0.194
-41.14	-1.157
98.31	-1.157
-40.44	-2.139
99.01	-2.139
-39.74	-3.134
99.70	-3.134
-39.04	-4.135
100.40	-4.135
-38.35	-5.138
101.10	-5.138
-37.65	-6.134
101.79	-6.134
-36.95	-7.118
102.49	-7.118
-36.26	-8.082
103.19	-8.082
-35.56	-9.019
103.89	-9.019
-34.86	-9.924
104.58	-9.924
-34.16	-10.789
105.28	-10.789
-33.47	-11.608
105.98	-11.608
-32.77	-12.375
106.68	-12.375
-32.07	-13.083
107.37	-13.083
-31.38	-13.728
108.07	-13.728
-30.68	-14.304
108.77	-14.304
-29.98	-14.806
109.46	-14.806
-29.28	-15.229
110.16	-15.229
-28.59	-15.571
110.86	-15.571
-27.89	-15.827
111.56	-15.827
-27.19	-15.995
112.25	-15.995
-26.49	-16.073
112.95	-16.073
-25.80	-16.060
113.65	-16.060
-25.10	-15.954
114.34	-15.954
-24.40	-15.756
115.04	-15.756
-23.71	-15.465
115.74	-15.465
-23.01	-15.084
116.44	-15.084
-22.31	-14.614
117.13	-14.614
-21.61	-14.058
117.83	-14.058
-20.92	-13.419
118.53	-13.419
-20.22	-12.701
119.23	-12.701
-19.52	-11.909
119.92	-11.909
-18.83	-11.046
120.62	-11.046
-18.13	-10.121
121.32	-10.121
-17.43	-9.137
122.01	-9.137
-16.73	-8.102
122.71	-8.102
-16.04	-7.023
123.41	-7.023
-15.34	-5.908
124.11	-5.908
-14.64	-4.764
124.80	-4.764
-13.94	-3.598
125.50	-3.598
-13.25	-2.420
126.20	-2.420
-12.55	-1.238
126.89	-1.238
-11.85	-0.059
127.59	-0.059
-11.16	1.107
128.29	1.107
-10.46	2.252
128.99	2.252
-9.76	3.369
129.68	3.369
-9.06	4.448
130.38	4.448
-8.37	5.483
131.08	5.483
-7.67	6.465
131.78	6.465
-6.97	7.388
132.47	7.388
-6.28	8.245
133.17	8.245
-5.58	9.029
133.87	9.029
-4.88	9.736
134.56	9.736
-4.18	10.358
135.26	10.358
-3.49	10.893
135.96	10.893
-2.79	11.337
136.66	11.337
-2.09	11.685
137.35	11.685
-1.39	11.935
138.05	11.935
-0.70	12.086
138.75	12.086
0.00	12.137
139.44	12.137
0.70	12.086
140.14	12.086
1.39	11.935
140.84	11.935
2.09	11.685
141.54	11.685
2.79	11.337
142.23	11.337
3.49	10.893
142.93	10.893
4.18	10.358
143.63	10.358
4.88	9.736
144.33	9.736
5.58	9.029
145.02	9.029
6.28	8.245
145.72	8.245
6.97	7.388
146.42	7.388
7.67	6.465
147.11	6.465
8.37	5.483
147.81	5.483
9.06	4.448
148.51	4.448
9.76	3.369
149.21	3.369
10.46	2.252
149.90	2.252
11.16	1.107
150.60	1.107
11.85	-0.059
151.30	-0.059
12.55	-1.238
151.99	-1.238
13.25	-2.420
152.69	-2.420
13.94	-3.598
153.39	-3.598
14.64	-4.764
154.09	-4.764
15.34	-5.908
154.78	-5.908
16.04	-7.023
155.48	-7.023
16.73	-8.102
156.18	-8.102
17.43	-9.137
156.88	-9.137
18.13	-10.121
157.57	-10.121
18.83	-11.046
158.27	-11.046
19.52	-11.909
158.97	-11.909
20.22	-12.701
159.66	-12.701
20.92	-13.419
160.36	-13.419
21.61	-14.058
161.06	-14.058
22.31	-14.614
161.76	-14.614
23.01	-15.084
162.45	-15.084
23.71	-15.465
163.15	-15.465
24.40	-15.756
163.85	-15.756
25.10	-15.954
164.54	-15.954
25.80	-16.060
165.24	-16.060
26.49	-16.073
165.94	-16.073
27.19	-15.995
166.64	-15.995
27.89	-15.827
167.33	-15.827
28.59	-15.571
168.03	-15.571
29.28	-15.229
168.73	-15.229
29.98	-14.806
169.43	-14.806
30.68	-14.304
170.12	-14.304
31.38	-13.728
170.82	-13.728
32.07	-13.083
171.52	-13.083
32.77	-12.375
172.21	-12.375
33.47	-11.608
172.91	-11.608
34.16	-10.789
173.61	-10.789
34.86	-9.924
174.31	-9.924
35.56	-9.019
175.00	-9.019
36.26	-8.082
175.70	-8.082
36.95	-7.118
176.40	-7.118
37.65	-6.134
177.09	-6.134
38.35	-5.138
177.79	-5.138
39.04	-4.135
178.49	-4.135
39.74	-3.134
179.19	-3.134
40.44	-2.139
179.88	-2.139
41.14	-1.157
180.58	-1.157
41.83	-0.194
181.28	-0.194
42.53	0.744
181.98	0.744
43.23	1.653
182.67	1.653
43.93	2.527
183.37	2.527
44.62	3.361
184.07	3.361
45.32	4.153
184.76	4.153
46.02	4.898
185.46	4.898
46.71	5.593
186.16	5.593
47.41	6.237
186.86	6.237
48.11	6.826
187.55	6.826
48.81	7.360
188.25	7.360
49.50	7.838
188.95	7.838
50.20	8.259
189.64	8.259
50.90	8.624
190.34	8.624
51.59	8.933
191.04	8.933
52.29	9.187
191.74	9.187
52.99	9.389
192.43	9.389
53.69	9.540
193.13	9.540
54.38	9.642
193.83	9.642
55.08	9.700
194.53	9.700
55.78	9.714
195.22	9.714
56.48	9.691
195.92	9.691
57.17	9.632
196.62	9.632
57.87	9.542
197.31	9.542
58.57	9.426
198.01	9.426
59.26	9.287
198.71	9.287
59.96	9.130
199.41	9.130
60.66	8.959
200.10	8.959
61.36	8.778
200.80	8.778
62.05	8.592
201.50	8.592
62.75	8.405
202.19	8.405
63.45	8.221
202.89	8.221
64.14	8.044
203.59	8.044
64.84	7.876
204.29	7.876
65.54	7.721
204.98	7.721
