-69.37	-24.779
-69.03	-24.715
-68.68	-24.618
-68.33	-24.488
-67.98	-24.326
-67.63	-24.131
-67.28	-23.904
-66.93	-23.645
-66.58	-23.356
-66.24	-23.036
-65.89	-22.686
-65.54	-22.307
-65.19	-21.899
-64.84	-21.464
-64.49	-21.002
-64.14	-20.515
-63.80	-20.002
-63.45	-19.466
-63.10	-18.906
-62.75	-18.326
-62.40	-17.724
-62.05	-17.103
-61.70	-16.465
-61.36	-15.809
-61.01	-15.138
-60.66	-14.452
-60.31	-13.753
-59.96	-13.043
-59.61	-12.323
-59.26	-11.594
-58.92	-10.857
-58.57	-10.114
-58.22	-9.366
-57.87	-8.614
-57.52	-7.861
-57.17	-7.107
-56.82	-6.353
-56.48	-5.602
-56.13	-4.853
-55.78	-4.109
-55.43	-3.371
-55.08	-2.640
-54.73	-1.916
-54.38	-1.202
-54.03	-0.499
-53.69	0.193
-53.34	0.873
-52.99	1.539
-52.64	2.191
-52.29	2.828
-51.94	3.449
-51.59	4.052
-51.25	4.638
-50.90	5.205
-50.55	5.754
-50.20	6.282
-49.85	6.791
-49.50	7.279
-49.15	7.745
-48.81	8.190
-48.46	8.613
-48.11	9.014
-47.76	9.393
-47.41	9.748
-47.06	10.081
-46.71	10.391
-46.37	10.678
-46.02	10.942
-45.67	11.183
-45.32	11.402
-44.97	11.597
-44.62	11.770
-44.27	11.920
-43.93	12.049
-43.58	12.155
-43.23	12.240
-42.88	12.303
-42.53	12.346
-42.18	12.368
-41.83	12.370
-41.48	12.353
-41.14	12.316
-40.79	12.261
-40.44	12.187
-40.09	12.096
-39.74	11.988
-39.39	11.863
-39.04	11.723
-38.70	11.567
-38.35	11.397
-38.00	11.213
-37.65	11.015
-37.30	10.804
-36.95	10.582
-36.60	10.348
-36.26	10.103
-35.91	9.848
-35.56	9.584
-35.21	9.311
-34.86	9.030
-34.51	8.741
-34.16	8.446
-33.82	8.145
-33.47	7.839
-33.12	7.527
-32.77	7.212
-32.42	6.894
-32.07	6.572
-31.72	6.249
-31.38	5.925
-31.03	5.600
-30.68	5.274
-30.33	4.950
-29.98	4.626
-29.63	4.305
-29.28	3.986
-28.93	3.670
-28.59	3.357
-28.24	3.049
-27.89	2.746
-27.54	2.447
-27.19	2.155
-26.84	1.870
-26.49	1.591
-26.15	1.319
-25.80	1.056
-25.45	0.801
-25.10	0.554
-24.75	0.317
-24.40	0.090
-24.05	-0.127
-23.71	-0.334
-23.36	-0.531
-23.01	-0.716
-22.66	-0.890
-22.31	-1.052
-21.96	-1.202
-21.61	-1.341
-21.27	-1.467
-20.92	-1.580
-20.57	-1.681
-20.22	-1.770
-19.87	-1.845
-19.52	-1.908
-19.17	-1.958
-18.83	-1.996
-18.48	-2.021
-18.13	-2.033
-17.78	-2.032
-17.43	-2.020
-17.08	-1.995
-16.73	-1.958
-16.38	-1.910
-16.04	-1.850
-15.69	-1.779
-15.34	-1.697
-14.99	-1.605
-14.64	-1.503
-14.29	-1.392
-13.94	-1.271
-13.60	-1.142
-13.25	-1.005
-12.90	-0.860
-12.55	-0.708
-12.20	-0.550
-11.85	-0.385
-11.50	-0.216
-11.16	-0.042
-10.81	0.136
-10.46	0.317
-10.11	0.501
-9.76	0.687
-9.41	0.874
-9.06	1.061
-8.72	1.249
-8.37	1.436
-8.02	1.621
-7.67	1.805
-7.32	1.985
-6.97	2.162
-6.62	2.335
-6.28	2.504
-5.93	2.667
-5.58	2.824
-5.23	2.975
-4.88	3.119
-4.53	3.255
-4.18	3.383
-3.83	3.503
-3.49	3.614
-3.14	3.716
-2.79	3.808
-2.44	3.889
-2.09	3.961
-1.74	4.022
-1.39	4.072
-1.05	4.112
-0.70	4.140
-0.35	4.157
0.00	4.162
0.35	4.157
0.70	4.140
1.05	4.112
1.39	4.072
1.74	4.022
2.09	3.961
2.44	3.889
2.79	3.808
3.14	3.716
3.49	3.614
3.83	3.503
4.18	3.383
4.53	3.255
4.88	3.119
5.23	2.975
5.58	2.824
5.93	2.667
6.28	2.504
6.62	2.335
